competencia,uf,municipio,code_muni,cnes,estabelecimento,tipo_unidade,pessoa_fisica_ou_pessoa_juridi,logradouro,numero,bairro,cep,latitude,longitude,atende_sus,instal_fisica_ambu,instal_fisica_hospt,instal_fisica_urgencia,complex_alta_ambu_est,complex_alta_ambu_mun,complex_baix_ambu_est,complex_baix_ambu_mun,complex_medi_ambu_est,complex_medi_ambu_mun,complex_alta_hosp_est,complex_alta_hosp_mun,complex_baix_hosp_est,complex_baix_hosp_mun,complex_medi_hosp_est,complex_medi_hosp_mun,complex_nao_aplic_est,complex_nao_aplic_mun,health_low,health_med,health_high,lat_digits,lon,lat,ndigitos,latlon,MatchedAddress,SearchedAddress,PrecisionDepth,geocode_engine,year,n
201710,BA,SALVADOR,292740,0004065,HOSPITAL ESPECIALIZADO OCTAVIO MANGABEIRA,07 - HOSPITAL ESPECIALIZADO,PESSOA_JURÍDICA,PRACA CONSELHEIRO JOAO ALFREDO,S/N,PAU MIUDO,40320350,NA,NA,SIM,X,X,X,NA,NA,NA,NA,X,NA,X,NA,NA,NA,X,NA,NA,NA,NA,1,1,2,-38.4890365,-12.9588666,NA,NA/NA,"Praça Conselheiro João Alfredo - Caixa D'agua, Salvador - BA, 40301-155, Brazil","PRACA CONSELHEIRO JOAO ALFREDO, S/N - SALVADOR, BA - CEP 40320350",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,9233911,CLIBAHIA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CAETANO MOUTA,59,FEDERACAO,40150360,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.5128879,-12.997806,NA,NA/NA,"R. Caetano Moura, 59 - Federação, Salvador - BA, 40210-340, Brazil","RUA CAETANO MOUTA, 59 - SALVADOR, BA - CEP 40150360",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,2470845,CIAVE CENTRO DE INFORMACOES ANTIVENENO,21 - PRONTO SOCORRO ESPECIALIZADO,PESSOA_JURÍDICA,ESTRADA DO SABOEIRO,S/N,CABULA,41150000,NA,NA,SIM,X,NA,X,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.4479656,-12.9576607,NA,NA/NA,"R. Santa Bárbara do Saboeiro - Saboeiro, Salvador - BA, 40301-110, Brazil","ESTRADA DO SABOEIRO, S/N - SALVADOR, BA - CEP 41150000",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0006440,CLINICA SONAR,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA AFRANIO PEIXOTO,S/N,ITACARANHA,40713580,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.4824529,-12.8907742,NA,NA/NA,"Av. Afrânio Peixoto - Itacaranha, Salvador - BA, 40713-580, Brazil","AVENIDA AFRANIO PEIXOTO, S/N - SALVADOR, BA - CEP 40713580",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,7660154,CEO CARLOS GOMES,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CARLOS GOMES,270,CENTRO,40060330,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.5152624,-12.9799448,NA,NA/NA,"R. Carlos Gomes, 270 - Dois de Julho, Salvador - BA, 40060-330, Brazil","RUA CARLOS GOMES, 270 - SALVADOR, BA - CEP 40060330",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,3870197,ORTOFORT,07 - HOSPITAL ESPECIALIZADO,PESSOA_JURÍDICA,RUA CAETANO MOURA,59,FEDERACAO,40210340,NA,NA,SIM,X,X,X,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,1,NA,2,-38.5128879,-12.997806,NA,NA/NA,"R. Caetano Moura, 59 - Federação, Salvador - BA, 40210-340, Brazil","RUA CAETANO MOURA, 59 - SALVADOR, BA - CEP 40210340",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0006173,CLINICA SENHOR DO BOMFIM SAGRADA FAMILIA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA PLINIO DE LIMA,1,MONTE SERRAT,40415065,NA,NA,SIM,X,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,-38.5117208,-12.925131,NA,NA/NA,"R. Plínio de Lima, 1 - Monte Serrat, Salvador - BA, 40415-065, Brazil","RUA PLINIO DE LIMA, 1 - SALVADOR, BA - CEP 40415065",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,7274335,HEMOCENTRO SAO LUCAS,69 - CENTRO DE ATENCAO HEMOTERAPIA E OU HEMATOLOGICA,PESSOA_JURÍDICA,AV PRINCESA ISABEL,914,BARRA AVENIDA,40140000,NA,NA,SIM,X,NA,NA,X,X,NA,NA,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,-38.5247513,-13.0029778,NA,NA/NA,"Av. Princesa Isabel, 914 - Barra, Salvador - BA, 40150-550, Brazil","AV PRINCESA ISABEL, 914 - SALVADOR, BA - CEP 40140000",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,7592450,USF MUSSURUNGA I,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,SETOR E CAMINHO 16,S/N,MUSSURUNGA,41490272,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-38.36197,-12.9140318,NA,NA/NA,"Caminho 16 - Mussurunga I, Salvador - BA, 41490, Brazil","SETOR E CAMINHO 16, S/N - SALVADOR, BA - CEP 41490272",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,6062970,USF ARISTIDES PEREIRA MALTEZ,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA LAURO DE FREITAS,S/N,SAO CRISTOVAO,41500190,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-38.3543943,-12.9098383,NA,NA/NA,"R. Lauro de Freitas - São Cristóvão, Salvador - BA, 41500-190, Brazil","RUA LAURO DE FREITAS, S/N - SALVADOR, BA - CEP 41500190",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0004596,UBS PROF BEZERRA LOPES,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA LIMA E SILVA,217,LIBERDADE,40375017,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-38.4357313,-12.9351898,NA,NA/NA,"R. Lima e Silva, s/n - Da Liberdade, Salvador - BA, 40375-017, Brazil","RUA LIMA E SILVA, 217 - SALVADOR, BA - CEP 40375017",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0006424,UBS SAO CRISTOVAO,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA LAURO DE FREITAS,53,SAO CRISTOVAO,41500190,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,-38.3544589,-12.909725,NA,NA/NA,"R. Lauro de Freitas, 53 - São Cristóvão, Salvador - BA, 41500-190, Brazil","RUA LAURO DE FREITAS, 53 - SALVADOR, BA - CEP 41500190",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,2470667,HOSPITAL DA SAGRADA FAMILIA,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,PLINIO DE LIMA,1,MONTE SERRAT,40415065,NA,NA,SIM,X,X,X,X,X,NA,X,X,X,X,NA,NA,NA,X,X,NA,NA,1,1,1,2,-38.5117208,-12.925131,NA,NA/NA,"R. Plínio de Lima, 1 - Monte Serrat, Salvador - BA, 40415-065, Brazil","PLINIO DE LIMA, 1 - SALVADOR, BA - CEP 40415065",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0003956,MULTICENTRO DE SAUDE CARLOS GOMES,04 - POLICLINICA,PESSOA_JURÍDICA,RUA CARLOS GOMES,270,CENTRO,40060330,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.5152624,-12.9799448,NA,NA/NA,"R. Carlos Gomes, 270 - Dois de Julho, Salvador - BA, 40060-330, Brazil","RUA CARLOS GOMES, 270 - SALVADOR, BA - CEP 40060330",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,7034075,CEO ALTO DA CACHOEIRINHA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA ALTO DA CACHOEIRINHA,S/N,CABULA VI,41180700,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.4348882,-12.9555465,NA,NA/NA,"Estr. da Cachoeirinha, 1867 - Cabula VI, Salvador - BA, 41181-057, Brazil","RUA ALTO DA CACHOEIRINHA, S/N - SALVADOR, BA - CEP 41180700",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,6339182,USF ANTONIO LAZZAROTTO,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,AV AFRANIO PEIXOTO,S/N,PLATAFORMA,40710970,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-38.4824529,-12.8907742,NA,NA/NA,"Av. Afrânio Peixoto, Salvador - BA, Brazil","AV AFRANIO PEIXOTO, S/N - SALVADOR, BA - CEP 40710970",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0003859,HOSPITAL GERAL ROBERTO SANTOS,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,ESTRADA SABOEIRO,S/N,SABOEIRO,41180900,-1295658124536190,-3845121502876280,SIM,X,X,X,X,NA,NA,NA,X,NA,X,NA,NA,NA,X,NA,NA,NA,NA,1,1,2,-38.4479656,-12.9576607,13,-38.4512150287628/-38.4512150287628,"R. Santa Bárbara do Saboeiro - Saboeiro, Salvador - BA, 40301-110, Brazil","ESTRADA SABOEIRO, S/N - SALVADOR, BA - CEP 41180900",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0006920,UBS NOVO MAROTINHO,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,ESTRADA VELHA DO AEROPORTO,S/N,NOVO MAROTINHO,41385160,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-38.4078949,-12.9186667,NA,NA/NA,"Av. Aliomar Baleeiro, Salvador - BA, Brazil","ESTRADA VELHA DO AEROPORTO, S/N - SALVADOR, BA - CEP 41385160",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,9007148,MULTICENTRO DE SAUDE LIBERDADE PROFESSOR BEZERRA LOPES,04 - POLICLINICA,PESSOA_JURÍDICA,RUA LIMA E SILVA,217,LIBERDADE,40325281,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.4357313,-12.9351898,NA,NA/NA,"R. Lima e Silva, 217 - Da Liberdade, Salvador - BA, 40375-017, Brazil","RUA LIMA E SILVA, 217 - SALVADOR, BA - CEP 40325281",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0007501,IMAGEM MEDICA,04 - POLICLINICA,PESSOA_JURÍDICA,AV REITOR MIGUEL CALMON CENTRO MEDICO DO VALE,1210,VALE DO CANELA,40110100,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.5167481,-12.9942999,NA,NA/NA,"Av. Reitor Miguel Calmon, 1210 - Graça, Salvador - BA, 40110-100, Brazil","AV REITOR MIGUEL CALMON CENTRO MEDICO DO VALE, 1210 - SALVADOR, BA - CEP 40110100",street_number,gmaps_prob1,2017,2
201710,BA,SALVADOR,292740,3671666,FE FISIOTERAPIA ESPECIALIZADA,04 - POLICLINICA,PESSOA_JURÍDICA,AV REITOR MIGUEL CALMON CENTRO MEDICO DO VALE,1210,CANELA,40110100,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.5167481,-12.9942999,NA,NA/NA,"Av. Reitor Miguel Calmon, 1210 - Graça, Salvador - BA, 40110-100, Brazil","AV REITOR MIGUEL CALMON CENTRO MEDICO DO VALE, 1210 - SALVADOR, BA - CEP 40110100",street_number,gmaps_prob1,2017,2
201710,BA,SALVADOR,292740,7160488,HOSPITAL ALAYDE COSTA,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,LADEIRA DA TEREZINHA,S/N,ALTO DA TEREZINHA,40711060,NA,NA,SIM,NA,X,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,1,NA,2,-38.4801166,-12.8826505,NA,NA/NA,"Ladeira da Teresinha - Alto da Terezinha, Salvador - BA, 40711-060, Brazil","LADEIRA DA TEREZINHA, S/N - SALVADOR, BA - CEP 40711060",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,3164039,AFAC ULTRA SONOGRAFIA,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,AV REITOR MIGUEL CALMON CENTRO MEDICO DO VALE,1210,CANELA,40110100,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,-38.5167481,-12.9942999,NA,NA/NA,"Av. Reitor Miguel Calmon, 1210 - Graça, Salvador - BA, 40110-100, Brazil","AV REITOR MIGUEL CALMON CENTRO MEDICO DO VALE, 1210 - SALVADOR, BA - CEP 40110100",street_number,gmaps_prob1,2017,2
201710,BA,SALVADOR,292740,7144768,CAPTAVISAO,07 - HOSPITAL ESPECIALIZADO,PESSOA_JURÍDICA,RUA VISCONDE DOP ROSARIO EDIF AUGUSTO BORGES,10,COMERCIO,40015050,NA,NA,SIM,X,X,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,-38.5134367,-12.9724822,NA,NA/NA,"R. Visc. do Rosário, 114 - Comercio, Salvador - BA, 40015-050, Brazil","RUA VISCONDE DOP ROSARIO EDIF AUGUSTO BORGES, 10 - SALVADOR, BA - CEP 40015050",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0004022,USF PROF EDUARDO MAMEDE,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,SETOR E CAMINHO 16,S/N,MUSSURUNGA,41490272,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-38.36197,-12.9140318,NA,NA/NA,"Caminho 16 - Mussurunga I, Salvador - BA, 41490, Brazil","SETOR E CAMINHO 16, S/N - SALVADOR, BA - CEP 41490272",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,7034083,USF FERNANDO FILGUEIRAS ALTO DA CACHOEIRINHA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA ALTO DA CACHOEIRINHA,S/N,CABULA VI,41180700,NA,NA,SIM,X,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-38.4348882,-12.9555465,NA,NA/NA,"Estr. da Cachoeirinha, 1867 - Cabula VI, Salvador - BA, 41181-057, Brazil","RUA ALTO DA CACHOEIRINHA, S/N - SALVADOR, BA - CEP 41180700",street_number,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0004073,HOSPITAL GERAL ERNESTO SIMOES FILHO,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,PRACA CONSELHEIRO JOAO ALFREDO,S/N,PAU MIUDO,40320350,NA,NA,SIM,X,X,X,X,NA,NA,NA,X,NA,X,NA,NA,NA,X,NA,NA,NA,NA,1,1,2,-38.4890365,-12.9588666,NA,NA/NA,"Praça Conselheiro João Alfredo - Caixa D'agua, Salvador - BA, 40301-155, Brazil","PRACA CONSELHEIRO JOAO ALFREDO, S/N - SALVADOR, BA - CEP 40320350",route,gmaps_prob1,2017,1
201710,BA,SALVADOR,292740,0004251,HOSPITAL PORTUGUES,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,AV PRINCESA ISABEL,914,BARRA AVENIDA,40140901,NA,NA,SIM,X,X,X,X,X,NA,NA,X,X,X,X,NA,NA,X,X,NA,NA,NA,1,1,2,-38.5247513,-13.0029778,NA,NA/NA,"Av. Princesa Isabel, 914 - Barra, Salvador - BA, 40150-550, Brazil","AV PRINCESA ISABEL, 914 - SALVADOR, BA - CEP 40140901",street_number,gmaps_prob1,2017,1
201710,CE,FORTALEZA,230440,2528843,HOSPITAL DISTRITAL DR FERNANDES TAVORA,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,AV FRANCISCO SA,5445,ALVARO WEYNE,60110110,NA,NA,SIM,X,X,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,X,NA,NA,NA,1,1,1,-38.57291499999999,-3.7121933,NA,NA/NA,"Av. Francisco Sá, 5445 - Barra do Ceará, Fortaleza - CE, 60336-233, Brazil","AV FRANCISCO SA, 5445 - FORTALEZA, CE - CEP 60110110",street_number,gmaps_prob1,2017,2
201710,CE,FORTALEZA,230440,2479990,PRONTORIM,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA FRANCISCO SA,5445,ALVARO WEYNE,60110110,NA,NA,SIM,X,NA,NA,NA,X,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,-38.57291499999999,-3.7121933,NA,NA/NA,"Av. Francisco Sá, 5445 - Barra do Ceará, Fortaleza - CE, 60336-233, Brazil","AVENIDA FRANCISCO SA, 5445 - FORTALEZA, CE - CEP 60110110",street_number,gmaps_prob1,2017,2
201710,CE,FORTALEZA,230440,6891446,LABORATORIO DR PEREZ LIMARDO,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,RUA EDUARDO PERDIGAO,300,PARANGABA,60740630,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,-38.56291,-3.777702,NA,NA/NA,"R. Eduardo Perdigão, 300 - Parangaba, Fortaleza - CE, 60740-630, Brazil","RUA EDUARDO PERDIGAO, 300 - FORTALEZA, CE - CEP 60740630",street_number,gmaps_prob1,2017,2
201710,CE,FORTALEZA,230440,2415615,UAPS FLORESTA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA TENENTE JOSE BARREIRA,251,ALVARO WEYNE,60336050,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,-38.5715329,-3.7171672,NA,NA/NA,"Rua Tenente José Barreira, 251 - Álvaro Weyne, Fortaleza - CE, 60336-050, Brazil","RUA TENENTE JOSE BARREIRA, 251 - FORTALEZA, CE - CEP 60336050",street_number,gmaps_prob1,2017,1
201710,CE,FORTALEZA,230440,5963222,CEO MESSEJANA CENTRO DE ESP ODONTOLOGICA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA CORONEL GUILHERME DE ALENCAR,S/N,MESSEJANA,60840450,NA,NA,SIM,X,NA,NA,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,-38.4929538,-3.8363049,NA,NA/NA,"Rua Coronel Guilherme Alencar, Fortaleza - CE, Brazil","RUA CORONEL GUILHERME DE ALENCAR, S/N - FORTALEZA, CE - CEP 60840450",route,gmaps_prob1,2017,1
201710,CE,FORTALEZA,230440,2529246,UAPS MESSEJANA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA CORONEL GUILHERME DE ALENCAR,S/N,MESSEJANA,60840340,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,-38.4929538,-3.8363049,NA,NA/NA,"Rua Coronel Guilherme Alencar, Fortaleza - CE, Brazil","RUA CORONEL GUILHERME DE ALENCAR, S/N - FORTALEZA, CE - CEP 60840340",route,gmaps_prob1,2017,1
201710,CE,FORTALEZA,230440,5669510,RADIX,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA GERMANO FRANCK,734,PARANGABA,60740020,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,-38.56300969999999,-3.7776384,NA,NA/NA,"Rua Germano Franck, 734 - Parangaba, Fortaleza - CE, 60740-020, Brazil","RUA GERMANO FRANCK, 734 - FORTALEZA, CE - CEP 60740020",street_number,gmaps_prob1,2017,2
201710,CE,FORTALEZA,230440,7532121,CEO NASCENTE CENTRO DE ESP ODONTOLOGICA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,RUA BETEL,1895,ITAPERI,60110110,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,-38.5545214,-3.7951808,NA,NA/NA,"R. Betel, 1895 - Itaperi, Fortaleza - CE, 60714-612, Brazil","RUA BETEL, 1895 - FORTALEZA, CE - CEP 60110110",street_number,gmaps_prob1,2017,1
201710,CE,FORTALEZA,230440,2482320,UAPS PARANGABA,02 - CENTRO DE SAUDE/UNIDADE BASICA,PESSOA_JURÍDICA,RUA BETEL,1895,DENDE,60714242,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,-38.5545214,-3.7951808,NA,NA/NA,"R. Betel, 1895 - Itaperi, Fortaleza - CE, 60714-612, Brazil","RUA BETEL, 1895 - FORTALEZA, CE - CEP 60714242",street_number,gmaps_prob1,2017,1
201710,CE,FORTALEZA,230440,2529386,HOSPITAL MENINO JESUS,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,AV GERMANO FRANCK,734,PARANGABA,60740020,NA,NA,SIM,X,X,X,NA,NA,NA,NA,NA,X,NA,NA,NA,NA,NA,X,NA,NA,NA,1,NA,1,-38.56300969999999,-3.7776384,NA,NA/NA,"Rua Germano Franck, 734 - Parangaba, Fortaleza - CE, 60740-020, Brazil","AV GERMANO FRANCK, 734 - FORTALEZA, CE - CEP 60740020",street_number,gmaps_prob1,2017,2
201710,CE,FORTALEZA,230440,3969800,INSTITUTO PRAXIS,21 - PRONTO SOCORRO ESPECIALIZADO,PESSOA_JURÍDICA,AV FRANCISCO SA,5445,ALVARO WEYNE,60110110,NA,NA,SIM,X,X,NA,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,X,NA,NA,NA,1,1,1,-38.57291499999999,-3.7121933,NA,NA/NA,"Av. Francisco Sá, 5445 - Barra do Ceará, Fortaleza - CE, 60336-233, Brazil","AV FRANCISCO SA, 5445 - FORTALEZA, CE - CEP 60110110",street_number,gmaps_prob1,2017,2
201710,CE,FORTALEZA,230440,5963214,CEO FLORESTA CENTRO DE ESP ODONTOLOGICA,39 - UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),PESSOA_JURÍDICA,RUA TENENTE JOSE BARREIRA,251,ALVARO WEYNE,60336050,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,-38.5715329,-3.7171672,NA,NA/NA,"Rua Tenente José Barreira, 251 - Álvaro Weyne, Fortaleza - CE, 60336-050, Brazil","RUA TENENTE JOSE BARREIRA, 251 - FORTALEZA, CE - CEP 60336050",street_number,gmaps_prob1,2017,1
201710,GO,GOIANIA,520870,3686825,CLINICA CORDIAL,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AVENIDA A,409,OESTE,74110020,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-49.26873459999999,-16.6785476,NA,NA/NA,"Av. A, 409 - St. Oeste, Goiânia - GO, 74110-020, Brazil","AVENIDA A, 409 - GOIANIA, GO - CEP 74110020",street_number,gmaps_prob1,2017,1
201710,GO,GOIANIA,520870,2338173,HOSPITAL SANTA ROSA,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,RUA RIO VERDE,681,SETOR CAMPINAS,74525060,NA,NA,SIM,X,X,NA,NA,X,NA,X,NA,X,NA,X,NA,NA,NA,X,NA,NA,1,1,1,2,-49.2919126,-16.6714012,NA,NA/NA,"R. Rio Verde, 681 - St. Campinas, Goiânia - GO, 74550-420, Brazil","RUA RIO VERDE, 681 - GOIANIA, GO - CEP 74525060",street_number,gmaps_prob1,2017,1
201710,GO,GOIANIA,520870,6386369,CEO CENTRO DE REFERENCIA,36 - CLINICA/CENTRO DE ESPECIALIDADE,PESSOA_JURÍDICA,AV CONTORNO,2151,NORTE FERROVIARIO,74063350,NA,NA,SIM,X,NA,NA,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-49.258622,-16.6568163,NA,NA/NA,"Av. Contorno, 2151 - Setor Norte Ferroviário, Goiânia - GO, 74055-140, Brazil","AV CONTORNO, 2151 - GOIANIA, GO - CEP 74063350",street_number,gmaps_prob1,2017,2
201710,GO,GOIANIA,520870,2339315,CAIS JARDIM NOVO MUNDO,04 - POLICLINICA,PESSOA_JURÍDICA,AVENIDA NOVA YORK,S/N,JARDIM NOVO MUNDO,74710110,NA,NA,SIM,X,NA,X,NA,NA,NA,X,NA,X,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,-49.2206734,-16.6777554,NA,NA/NA,"Av. New York - Jardim Novo Mundo, Goiânia - GO, 74710-110, Brazil","AVENIDA NOVA YORK, S/N - GOIANIA, GO - CEP 74710110",route,gmaps_prob1,2017,1
201710,GO,GOIANIA,520870,2519208,HOSPITAL ORTOPEDICO DE GOIANIA GERALDO PEDRA,05 - HOSPITAL GERAL,PESSOA_JURÍDICA,AV L,470,ST AEROPORTO,74075030,NA,NA,SIM,X,X,X,NA,X,NA,X,NA,X,NA,X,NA,NA,NA,X,NA,NA,1,1,1,2,-49.2726978,-16.6778424,NA,NA/NA,"Av. L, 470 - St. Aeroporto, Goiânia - GO, 74075-030, Brazil","AV L, 470 - GOIANIA, GO - CEP 74075030",street_number,gmaps_prob1,2017,1
