co_entidade,code_muni,no_entidade,mat_infantil,mat_fundamental,mat_medio,nu_funcionarios,endereco,SearchedAddress,PrecisionDepth,MatchedAddress,geocode_engine,lon,lat,year,qt_funcionarios,n
29190509,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA DA VITORIA,1,0,0,31,"R FLORIDA, 134 GRACA. GRACA. 40150-480 Salvador - BA.","R FLORIDA, 134 GRACA. GRACA. 40150-480 Salvador - BA.",inep,"R FLORIDA, 134 GRACA. GRACA. 40150-480 Salvador - BA.",inep,-38.5282392,-12.9963611,2017,NA,1
29190665,2927408,ESCOLA MUNICIPAL D PEDRO I,0,1,0,36,"RUA JOAO MARTINS, 40 PRACA DE PARIPE. PARIPE. 40820-120 Salvador - BA.","RUA JOAO MARTINS, 40 PRACA DE PARIPE. PARIPE. 40820-120 Salvador - BA.",inep,"RUA JOAO MARTINS, 40 PRACA DE PARIPE. PARIPE. 40820-120 Salvador - BA.",inep,-38.4694165,-12.8390718,2017,NA,1
29191548,2927408,ESCOLA MUNICIPAL DO PESCADOR,1,1,0,52,"RUA RAFAEL PASTORE NETO, 340 COND COLINA DA FONTE. ITAPUA. 41640-280 Salvador - BA.","RUA RAFAEL PASTORE NETO, 340 COND COLINA DA FONTE. ITAPUA. 41640-280 Salvador - BA.",inep,"RUA RAFAEL PASTORE NETO, 340 COND COLINA DA FONTE. ITAPUA. 41640-280 Salvador - BA.",inep,-38.3702684,-12.9368639,2017,NA,1
29192080,2927408,EE - COLEGIO ESTADUAL PROFESSORA MARIA ANITA,0,1,1,65,"NULL COLINAS DE PERIPERI, PRAIA GRANDE. 40725-430 Salvador - BA.","NULL COLINAS DE PERIPERI, PRAIA GRANDE. 40725-430 Salvador - BA.",street_number,"R. Rosalvo Barbosa Romeu, s/n - Periperi, Salvador - BA, 40000-990, Brazil",gmaps_prob1,-38.4734298,-12.8693321,2017,NA,1
29192366,2927408,ESCOLA MUNICIPAL RISOLETA NEVES,0,1,0,33,"RUA DA HORTA, 205 SARAMANDAIA. PERNAMBUES. 41100-360 Salvador - BA.","RUA DA HORTA, 205 SARAMANDAIA. PERNAMBUES. 41100-360 Salvador - BA.",inep,"RUA DA HORTA, 205 SARAMANDAIA. PERNAMBUES. 41100-360 Salvador - BA.",inep,-38.4686515,-12.9731634,2017,NA,1
29192625,2927408,ESCOLA MUNICIPAL GENERAL LABATUT,1,1,0,54,"RUA OITO DE NOVEMBRO, 383 RUA VELHA DE PIRAJA. PIRAJA. 41290-200 Salvador - BA.","RUA OITO DE NOVEMBRO, 383 RUA VELHA DE PIRAJA. PIRAJA. 41290-200 Salvador - BA.",inep,"RUA OITO DE NOVEMBRO, 383 RUA VELHA DE PIRAJA. PIRAJA. 41290-200 Salvador - BA.",inep,-38.4648441,-12.9015232,2017,NA,1
29192811,2927408,ESCOLA MUNICIPAL HILBERTO SILVA,1,1,0,37,"1ª TRAVESSA SAO DOMINGOS, 126 BAIXA DO FISCAL. CALCADA. 40411-200 Salvador - BA.","1ª TRAVESSA SAO DOMINGOS, 126 BAIXA DO FISCAL. CALCADA. 40411-200 Salvador - BA.",inep,"1ª TRAVESSA SAO DOMINGOS, 126 BAIXA DO FISCAL. CALCADA. 40411-200 Salvador - BA.",inep,-38.4974212,-12.930605,2017,NA,4
29192846,2927408,ESCOLA MUNICIPAL HILDETE LOMANTO,1,1,0,79,"RUA PREDILIANO PITTA, 01 GARCIA. 40100-200 Salvador - BA.","RUA PREDILIANO PITTA, 01 GARCIA. 40100-200 Salvador - BA.",inep,"RUA PREDILIANO PITTA, 01 GARCIA. 40100-200 Salvador - BA.",inep,-38.5119661,-12.9939678,2017,NA,1
29193435,2927408,ESCOLA MUNICIPAL MAJOR ELOI MAGALHAES,1,1,0,27,"R FREITAS HENRIQUE, 409 BAIXA DE QUINTAS. 40320-165 Salvador - BA.","R FREITAS HENRIQUE, 409 BAIXA DE QUINTAS. 40320-165 Salvador - BA.",inep,"R FREITAS HENRIQUE, 409 BAIXA DE QUINTAS. 40320-165 Salvador - BA.",inep,-38.4815573,-12.9611224,2017,NA,2
29193702,2927408,ESCOLA MUNICIPAL MARISA BAQUEIRO COSTA,0,1,0,37,"RUA REGIA BARRETO, S/N SARAMANDAIA. PERNAMBUES. 41100-735 Salvador - BA.","RUA REGIA BARRETO, S/N SARAMANDAIA. PERNAMBUES. 41100-735 Salvador - BA.",inep,"RUA REGIA BARRETO, S/N SARAMANDAIA. PERNAMBUES. 41100-735 Salvador - BA.",inep,-38.4687313,-12.9731271,2017,NA,1
29194628,2927408,ESCOLA MUNICIPAL JULIETA VIANA,1,1,0,40,"AVENIDA BARROS REIS, 257 ROTULA ABACAXI. PAU MIUDO. 40310-010 Salvador - BA.","AVENIDA BARROS REIS, 257 ROTULA ABACAXI. PAU MIUDO. 40310-010 Salvador - BA.",inep,"AVENIDA BARROS REIS, 257 ROTULA ABACAXI. PAU MIUDO. 40310-010 Salvador - BA.",inep,-38.4845694,-12.9630897,2017,NA,3
29198771,2927408,ESCOLA MUNICIPAL SOCIEDADE 6 DE JANEIRO,0,1,0,37,"RUA SEIS DE JANEIRO, 65 URUGUAI. 40450-260 Salvador - BA.","RUA SEIS DE JANEIRO, 65 URUGUAI. 40450-260 Salvador - BA.",inep,"RUA SEIS DE JANEIRO, 65 URUGUAI. 40450-260 Salvador - BA.",inep,-38.4973792,-12.9306207,2017,NA,4
29199069,2927408,ESCOLA MUNICIPAL PROFESSOR ALEXANDRE LEAL COSTA,0,1,0,57,"RUA DA MANGUEIRA, 29 RUA DA MANGUEIRA. NAZARE. 40040-400 Salvador - BA.","RUA DA MANGUEIRA, 29 RUA DA MANGUEIRA. NAZARE. 40040-400 Salvador - BA.",inep,"RUA DA MANGUEIRA, 29 RUA DA MANGUEIRA. NAZARE. 40040-400 Salvador - BA.",inep,-38.5099358,-12.9797679,2017,NA,1
29199808,2927408,ESCOLA MUNICIPAL DA CIDADE NOVA,1,1,0,35,"RUA WANDERLEY DE ALMEIDA, 19 CIDADE NOVA. CIDADE NOVA. 40313-390 Salvador - BA.","RUA WANDERLEY DE ALMEIDA, 19 CIDADE NOVA. CIDADE NOVA. 40313-390 Salvador - BA.",inep,"RUA WANDERLEY DE ALMEIDA, 19 CIDADE NOVA. CIDADE NOVA. 40313-390 Salvador - BA.",inep,-38.4837569,-12.9596258,2017,NA,1
29336554,2927408,ESCOLA MUNICIPAL DE ITACARANHA MANOEL FAUSTINO,1,1,0,30,"RUA JOAO CARMO SOUZA, 72 ITACARANHA. ITACARANHA. 40713-070 Salvador - BA.","RUA JOAO CARMO SOUZA, 72 ITACARANHA. ITACARANHA. 40713-070 Salvador - BA.",inep,"RUA JOAO CARMO SOUZA, 72 ITACARANHA. ITACARANHA. 40713-070 Salvador - BA.",inep,-38.4890734,-12.8991642,2017,NA,1
29336708,2927408,EE - COLEGIO ESTADUAL EDUARDO BAHIANA,0,1,1,93,"NULL ESTRADA DO COQUEIRO GRANDE - JAGUARIPE, FAZENDA GRANDE II. 41340-000 Salvador - BA.","NULL ESTRADA DO COQUEIRO GRANDE - JAGUARIPE, FAZENDA GRANDE II. 41340-000 Salvador - BA.",inep,"NULL ESTRADA DO COQUEIRO GRANDE - JAGUARIPE, FAZENDA GRANDE II. 41340-000 Salvador - BA.",inep,-38.40622,-12.90436,2017,NA,1
29344565,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL YOLANDA PIRES,1,0,0,37,"AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.","AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.",inep,"AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.",inep,-38.472721,-12.9500793,2017,NA,2
29344816,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SEMENTE DO AMANHA,1,0,0,42,"AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.","AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.",inep,"AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.",inep,-38.4727152,-12.9500772,2017,NA,2
29404282,2927408,EE - COLEGIO ESTADUAL DE PRAIA GRANDE,0,1,1,120,"R. RUA ROSALVO BARBOSA ROMEU, PERIPERI. 40000-990 Salvador - BA.","R. RUA ROSALVO BARBOSA ROMEU, PERIPERI. 40000-990 Salvador - BA.",route,"R. Rosalvo Barbosa Romeu - Periperi, Salvador - BA, 40720-550, Brazil",gmaps_prob1,-38.4734298,-12.8693321,2017,NA,1
29411459,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL HELCIO TRIGUEIRO,1,0,0,35,"RUA FELICIA, 07 ANTIGA R.DO CONSELHO. SETE DE ABRIL. 41385-740 Salvador - BA.","RUA FELICIA, 07 ANTIGA R.DO CONSELHO. SETE DE ABRIL. 41385-740 Salvador - BA.",inep,"RUA FELICIA, 07 ANTIGA R.DO CONSELHO. SETE DE ABRIL. 41385-740 Salvador - BA.",inep,-38.425338000000004,-12.9092671,2017,NA,1
29411483,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL FRUTO DO AMANHA,1,0,0,33,"AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.","AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.",inep,"AVENIDA BARROS REIS, ARRAIAL DO RETIRO. 41204-025 Salvador - BA.",inep,-38.4727104,-12.9500565,2017,NA,2
29411505,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CECY ANDRADE,1,0,0,25,"RUA FLAVIO CAVALCANTE, S/N SUSSUARANA. 41214-490 Salvador - BA.","RUA FLAVIO CAVALCANTE, S/N SUSSUARANA. 41214-490 Salvador - BA.",inep,"RUA FLAVIO CAVALCANTE, S/N SUSSUARANA. 41214-490 Salvador - BA.",inep,-38.4425911,-12.9304575,2017,NA,1
29411556,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE DA SILVA TAVARES,1,0,0,39,"RUA LIMITE, SN, IAPI. 40330-515 Salvador - BA.","RUA LIMITE, SN, IAPI. 40330-515 Salvador - BA.",inep,"RUA LIMITE, SN, IAPI. 40330-515 Salvador - BA.",inep,-38.4837692,-12.9596795,2017,NA,1
29412242,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RAUL QUEIROZ,1,0,0,35,"AVENIDA SAO CRISTOVAO, 58-B SAO CRISTOVAO. 41510-333 Salvador - BA.","AVENIDA SAO CRISTOVAO, 58-B SAO CRISTOVAO. 41510-333 Salvador - BA.",inep,"AVENIDA SAO CRISTOVAO, 58-B SAO CRISTOVAO. 41510-333 Salvador - BA.",inep,-38.3523762,-12.9170898,2017,NA,1
29414628,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TEREZA HELENA MATA PIRES,1,0,0,37,"RUA DO CAJU, S/N PREDIO ESCOLAR. LOBATO. 40484-440 Salvador - BA.","RUA DO CAJU, S/N PREDIO ESCOLAR. LOBATO. 40484-440 Salvador - BA.",inep,"RUA DO CAJU, S/N PREDIO ESCOLAR. LOBATO. 40484-440 Salvador - BA.",inep,-38.4781305,-12.9090349,2017,NA,1
29414890,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EDUARDO FREITAS,1,0,0,32,"CJ ANTONIO CARLOS MAGALHAES, COROADO SAO MARCOS. SAO MARCOS. 41253-260 Salvador - BA.","CJ ANTONIO CARLOS MAGALHAES, COROADO SAO MARCOS. SAO MARCOS. 41253-260 Salvador - BA.",inep,"CJ ANTONIO CARLOS MAGALHAES, COROADO SAO MARCOS. SAO MARCOS. 41253-260 Salvador - BA.",inep,-38.4253911,-12.9091898,2017,NA,1
29422434,2927408,ESCOLA MUNICIPAL 25 DE JULHO,0,1,0,40,"AVENIDA OSVALDO GORDILHO, 79 SAO CRISTOVAO. SAO CRISTOVAO. 41510-395 Salvador - BA.","AVENIDA OSVALDO GORDILHO, 79 SAO CRISTOVAO. SAO CRISTOVAO. 41510-395 Salvador - BA.",inep,"AVENIDA OSVALDO GORDILHO, 79 SAO CRISTOVAO. SAO CRISTOVAO. 41510-395 Salvador - BA.",inep,-38.3523256,-12.9171117,2017,NA,1
29432030,2927408,ESCOLA MUNICIPAL CID PASSOS,1,1,0,62,"RUA DA LAGOA, 333 COUTOS. COUTOS. 40760-020 Salvador - BA.","RUA DA LAGOA, 333 COUTOS. COUTOS. 40760-020 Salvador - BA.",inep,"RUA DA LAGOA, 333 COUTOS. COUTOS. 40760-020 Salvador - BA.",inep,-38.474902,-12.8497866,2017,NA,1
29449227,2927408,ESCOLA MUNICIPAL JORGE AMADO,0,1,0,42,"RUA RAPHAEL PASTORE NETO, 370 QUADRA E LOTE 5. ITAPUA. 41515-235 Salvador - BA.","RUA RAPHAEL PASTORE NETO, 370 QUADRA E LOTE 5. ITAPUA. 41515-235 Salvador - BA.",inep,"RUA RAPHAEL PASTORE NETO, 370 QUADRA E LOTE 5. ITAPUA. 41515-235 Salvador - BA.",inep,-38.370286,-12.9368418,2017,NA,1
29464366,2927408,EE - CENTRO NOTURNO DE EDUCACAO DA BAHIA-CENEB MARIA FELIPA DE OLIVEIRA,0,1,1,37,"R. AV SALDANHA MARINHO, 194 CAIXA DAGUA. 40320-195 Salvador - BA.","R. AV SALDANHA MARINHO, 194 CAIXA DAGUA. 40320-195 Salvador - BA.",street_number,"R. Saldanha Marinho, 194 - Caixa D'agua, Salvador - BA, 40323-010, Brazil",gmaps_prob1,-38.4906314,-12.9585276,2017,NA,1
29468191,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EPIFANIA SILVA,1,0,0,13,"RUA ELMANO SILVEIRA CASTRO, 528 IAPI. 40323-215 Salvador - BA.","RUA ELMANO SILVEIRA CASTRO, 528 IAPI. 40323-215 Salvador - BA.",inep,"RUA ELMANO SILVEIRA CASTRO, 528 IAPI. 40323-215 Salvador - BA.",inep,-38.4844662,-12.962943,2017,NA,1
29468922,2927408,ESCOLA LABORATORIO ESCOLAB SUBURBIO,0,0,0,25,"RUA DA LAGOA, COUTOS. 40760-020 Salvador - BA.","RUA DA LAGOA, COUTOS. 40760-020 Salvador - BA.",inep,"RUA DA LAGOA, COUTOS. 40760-020 Salvador - BA.",inep,-38.4750377,-12.849809,2017,NA,1
29470137,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DO URUGUAI,1,0,0,8,"RUA SAO ROQUE, 364 URUGUAI. 40450-810 Salvador - BA.","RUA SAO ROQUE, 364 URUGUAI. 40450-810 Salvador - BA.",inep,"RUA SAO ROQUE, 364 URUGUAI. 40450-810 Salvador - BA.",inep,-38.5000417,-12.9366767,2017,NA,1
29470145,2927408,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DA SANTA MONICA,1,0,0,9,"RUA DOUTOR ARLINDO TELES, 13 SANTA MONICA. 40342-610 Salvador - BA.","RUA DOUTOR ARLINDO TELES, 13 SANTA MONICA. 40342-610 Salvador - BA.",inep,"RUA DOUTOR ARLINDO TELES, 13 SANTA MONICA. 40342-610 Salvador - BA.",inep,-38.4846323,-12.9632275,2017,NA,1
31002950,3106200,ESCOLA MUNICIPAL ANTONIO MOURAO GUIMARAES,0,1,0,54,"RUA INTERSINDICAL, 00270 CARDOSO. 30626-540 Belo Horizonte - MG.","RUA INTERSINDICAL, 00270 CARDOSO. 30626-540 Belo Horizonte - MG.",inep,"RUA INTERSINDICAL, 00270 CARDOSO. 30626-540 Belo Horizonte - MG.",inep,-44.00215,-20.00124,2017,NA,1
31003514,3106200,ESCOLA MUNICIPAL CONEGO RAIMUNDO TRINDADE,0,1,0,70,"RUA BRODOSQUI, 51 PIRATININGA. 31573-050 Belo Horizonte - MG.","RUA BRODOSQUI, 51 PIRATININGA. 31573-050 Belo Horizonte - MG.",inep,"RUA BRODOSQUI, 51 PIRATININGA. 31573-050 Belo Horizonte - MG.",inep,-43.98999,-19.80754,2017,NA,1
31217808,3106200,ESCOLA MUNICIPAL SANTO ANTONIO,0,1,0,23,"RUA CARANGOLA, 00288 2º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.","RUA CARANGOLA, 00288 2º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.",inep,"RUA CARANGOLA, 00288 2º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.",inep,-43.94253,-19.94118,2017,NA,1
31223697,3106200,ESCOLA MUNICIPAL CAIO LIBANO SOARES,0,1,1,76,"RUA CARANGOLA, 00288 6º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.","RUA CARANGOLA, 00288 6º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.",inep,"RUA CARANGOLA, 00288 6º ANDAR. SANTO ANTONIO. 30330-240 Belo Horizonte - MG.",inep,-43.94253,-19.94118,2017,NA,1
31233366,3106200,ESCOLA MUNICIPAL RUI DA COSTA VAL,0,1,0,65,"RUA CECILIA TRINDADE SILVA, 221 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.","RUA CECILIA TRINDADE SILVA, 221 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.",inep,"RUA CECILIA TRINDADE SILVA, 221 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.",inep,-43.92771,-19.82964,2017,NA,1
31357332,3106200,UMEI CARDOSO,1,0,0,46,"RUA SOLIDARIEDADE, 270 FLAVIO DE OLIVEIRA. 30626-600 Belo Horizonte - MG.","RUA SOLIDARIEDADE, 270 FLAVIO DE OLIVEIRA. 30626-600 Belo Horizonte - MG.",inep,"RUA SOLIDARIEDADE, 270 FLAVIO DE OLIVEIRA. 30626-600 Belo Horizonte - MG.",inep,-44.00214,-20.00126,2017,NA,1
31357812,3106200,UMEI CURUMINS,1,0,0,42,"RUA CECILIA TRINDADE SILVA, 95 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.","RUA CECILIA TRINDADE SILVA, 95 JARDIM FELICIDADE. 31742-533 Belo Horizonte - MG.",street_number,"R. Cecilia Trindade Silva, 95 - Jardim Felicidade, Belo Horizonte - MG, 31742, Brazil",gmaps_prob1,-43.927694,-19.8296661,2017,NA,1
31361909,3106200,UMEI JARDIM VITORIA II,1,0,0,47,"RUA SETECENTOS E VINTE E SEIS, 139 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.","RUA SETECENTOS E VINTE E SEIS, 139 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.",street_number,"R. Setecentos e Vinte e Seis, 139 - Jardim Vitoria, Belo Horizonte - MG, 31970-626, Brazil",gmaps_prob1,-43.8718809,-19.8573691,2017,NA,1
31362581,3106200,ESCOLA MUNICIPAL JARDIM VITORIA,0,1,0,75,"RUA SETECENTOS E VINTE E SEIS, 160 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.","RUA SETECENTOS E VINTE E SEIS, 160 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.",inep,"RUA SETECENTOS E VINTE E SEIS, 160 JARDIM VITORIA. 31970-626 Belo Horizonte - MG.",inep,-43.87191,-19.85744,2017,NA,1
31365408,3106200,UMEI PIRATININGA,1,0,0,44,"RUA ALTINOPOLIS, 585 PIRATININGA. 31573-080 Belo Horizonte - MG.","RUA ALTINOPOLIS, 585 PIRATININGA. 31573-080 Belo Horizonte - MG.",street_number,"R. Altinópolis, 585 - Piratininga, Belo Horizonte - MG, 31573-080, Brazil",gmaps_prob1,-43.9899975,-19.8076686,2017,NA,1
33050015,3301702,CE MARECHAL RONDON,0,1,1,44,"RUA RIO GRANDE DO SUL, 0 SANTA CRUZ DA SERRA. 25243-610 Duque de Caxias - RJ.","RUA RIO GRANDE DO SUL, 0 SANTA CRUZ DA SERRA. 25243-610 Duque de Caxias - RJ.",inep,"RUA RIO GRANDE DO SUL, 0 SANTA CRUZ DA SERRA. 25243-610 Duque de Caxias - RJ.",inep,-43.2745822,-22.6682821,2017,NA,1
33051879,3304904,CE DOUTOR MOACYR MEIRELLES PADILHA,0,0,1,59,"RUA ALFREDO DA COSTA GARCIA, 0 MARAMBAIA. 24753-560 São Gonçalo - RJ.","RUA ALFREDO DA COSTA GARCIA, 0 MARAMBAIA. 24753-560 São Gonçalo - RJ.",inep,"RUA ALFREDO DA COSTA GARCIA, 0 MARAMBAIA. 24753-560 São Gonçalo - RJ.",inep,-42.9501765,-22.7934552,2017,NA,1
33062226,3304557,CE REVERENDO MARTIN LUTHER KING,0,0,1,17,"RUA JOAQUIM PALHARES, 648 ESTACIO. 20260-080 Rio de Janeiro - RJ.","RUA JOAQUIM PALHARES, 648 ESTACIO. 20260-080 Rio de Janeiro - RJ.",inep,"RUA JOAQUIM PALHARES, 648 ESTACIO. 20260-080 Rio de Janeiro - RJ.",inep,-43.2116,-22.9116,2017,NA,1
33062293,3304557,CE CHARLES DICKENS,0,0,1,25,"RUA PRIMEIRA CRUZ, 0 S/Nº. CAMPO GRANDE. 23085-710 Rio de Janeiro - RJ.","RUA PRIMEIRA CRUZ, 0 S/Nº. CAMPO GRANDE. 23085-710 Rio de Janeiro - RJ.",inep,"RUA PRIMEIRA CRUZ, 0 S/Nº. CAMPO GRANDE. 23085-710 Rio de Janeiro - RJ.",inep,-43.5578313,-22.8941055,2017,NA,1
33062340,3304557,CAIC JOAQUIM JOSE DA SILVA XAVIER - O TIRADENTES,0,0,1,38,"RUA RIVADAVIA CORREIA, 190 GAMBOA. 20220-290 Rio de Janeiro - RJ.","RUA RIVADAVIA CORREIA, 190 GAMBOA. 20220-290 Rio de Janeiro - RJ.",inep,"RUA RIVADAVIA CORREIA, 190 GAMBOA. 20220-290 Rio de Janeiro - RJ.",inep,-43.1960995,-22.8981552,2017,NA,1
33062374,3304557,CE REVERENDO HUGH CLARENCE TUCKER,0,0,1,38,"RUA RIVADAVIA CORREIA, 188 GAMBOA. 20220-290 Rio de Janeiro - RJ.","RUA RIVADAVIA CORREIA, 188 GAMBOA. 20220-290 Rio de Janeiro - RJ.",inep,"RUA RIVADAVIA CORREIA, 188 GAMBOA. 20220-290 Rio de Janeiro - RJ.",inep,-43.1961066,-22.8982479,2017,NA,1
33062447,3304557,0101006 ESCOLA MUNICIPAL FRANCISCO BENJAMIM GALLOTI,1,1,0,31,"RUA DA AMERICA, 81 VILA PORTUARIA. SANTO CRISTO. 20220-010 Rio de Janeiro - RJ.","RUA DA AMERICA, 81 VILA PORTUARIA. SANTO CRISTO. 20220-010 Rio de Janeiro - RJ.",inep,"RUA DA AMERICA, 81 VILA PORTUARIA. SANTO CRISTO. 20220-010 Rio de Janeiro - RJ.",inep,-43.1983092427254,-22.9008351406083,2017,NA,1
33062927,3304557,CE TOMAS ANTONIO GONZAGA,0,0,1,26,"RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.","RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.",inep,"RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.",inep,-43.1966219,-22.9214208,2017,NA,1
33063133,3304557,0103001 ESCOLA MUNICIPAL ESTADOS UNIDOS,0,1,0,74,"RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.","RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.",inep,"RUA ITAPIRU, 453 CATUMBI. 20251-031 Rio de Janeiro - RJ.",inep,-43.1967165,-22.9214157,2017,NA,1
33063192,3304557,0208002 ESCOLA MUNICIPAL REVERENDO MARTIN LUTHER KING,1,1,0,73,"RUA JOAQUIM PALHARES, 648 PRACA DA BANDEIRA. 20260-085 Rio de Janeiro - RJ.","RUA JOAQUIM PALHARES, 648 PRACA DA BANDEIRA. 20260-085 Rio de Janeiro - RJ.",inep,"RUA JOAQUIM PALHARES, 648 PRACA DA BANDEIRA. 20260-085 Rio de Janeiro - RJ.",inep,-43.2117,-22.9116,2017,NA,1
33063958,3304557,CE RODRIGUES ALVES,0,0,1,15,"RUA SANTO AMARO, 133 GLORIA. 22211-230 Rio de Janeiro - RJ.","RUA SANTO AMARO, 133 GLORIA. 22211-230 Rio de Janeiro - RJ.",inep,"RUA SANTO AMARO, 133 GLORIA. 22211-230 Rio de Janeiro - RJ.",inep,-43.1817903,-22.9229577,2017,NA,1
33064164,3304557,0204002 ESCOLA MUNICIPAL MARIA LEOPOLDINA,1,1,0,31,"RUA SANTO AMARO, 133 GLORIA. 22211-230 Rio de Janeiro - RJ.","RUA SANTO AMARO, 133 GLORIA. 22211-230 Rio de Janeiro - RJ.",inep,"RUA SANTO AMARO, 133 GLORIA. 22211-230 Rio de Janeiro - RJ.",inep,-43.18182,-22.92285,2017,NA,1
33064792,3304557,CE CASTELNUOVO,0,0,1,23,"RUA FRANCISCO OTAVIANO, 105 COPACABANA. 22080-040 Rio de Janeiro - RJ.","RUA FRANCISCO OTAVIANO, 105 COPACABANA. 22080-040 Rio de Janeiro - RJ.",inep,"RUA FRANCISCO OTAVIANO, 105 COPACABANA. 22080-040 Rio de Janeiro - RJ.",inep,-43.1920678,-22.987283,2017,NA,1
33064903,3304557,0205009 ESCOLA MUNICIPAL ALENCASTRO GUIMARAES,0,1,0,53,"R TONELERO, 21 COPACABANA. 22030-001 Rio de Janeiro - RJ.","R TONELERO, 21 COPACABANA. 22030-001 Rio de Janeiro - RJ.",inep,"R TONELERO, 21 COPACABANA. 22030-001 Rio de Janeiro - RJ.",inep,-43.181,-22.9647,2017,NA,1
33064911,3304557,0206004 ESCOLA MUNICIPAL CASTELNUOVO,0,1,0,58,"RUA FRANCISCO OTAVIANO, 105 IPANEMA. 22080-046 Rio de Janeiro - RJ.","RUA FRANCISCO OTAVIANO, 105 IPANEMA. 22080-046 Rio de Janeiro - RJ.",inep,"RUA FRANCISCO OTAVIANO, 105 IPANEMA. 22080-046 Rio de Janeiro - RJ.",inep,-43.192,-22.9874,2017,NA,1
33065292,3304557,CE MANUEL BANDEIRA,0,1,1,17,"RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-030 Rio de Janeiro - RJ.","RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-030 Rio de Janeiro - RJ.",inep,"RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-030 Rio de Janeiro - RJ.",inep,-43.2290842,-22.9654695,2017,NA,1
33065608,3304557,0206021 ESCOLA MUNICIPAL ALMIRANTE TAMANDARE,0,1,0,30,"AV PRES JOAO GOULART, 296 VIDIGAL. 22451-250 Rio de Janeiro - RJ.","AV PRES JOAO GOULART, 296 VIDIGAL. 22451-250 Rio de Janeiro - RJ.",inep,"AV PRES JOAO GOULART, 296 VIDIGAL. 22451-250 Rio de Janeiro - RJ.",inep,-43.2356401,-22.9937186,2017,NA,1
33065624,3304557,0206012 ESCOLA MUNICIPAL CAMILO CASTELO BRANCO,0,1,0,60,"RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-036 Rio de Janeiro - RJ.","RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-036 Rio de Janeiro - RJ.",inep,"RUA PACHECO LEAO, 1004 JARDIM BOTANICO. 22460-036 Rio de Janeiro - RJ.",inep,-43.2290517,-22.9654501,2017,NA,1
33066507,3304557,0208502 CIEP DOUTOR ANTOINE MAGARINOS TORRES FILHO,1,1,0,52,"RUA SAO MIGUEL, TIJUCA. 20530-420 Rio de Janeiro - RJ.","RUA SAO MIGUEL, TIJUCA. 20530-420 Rio de Janeiro - RJ.",inep,"RUA SAO MIGUEL, TIJUCA. 20530-420 Rio de Janeiro - RJ.",inep,-43.2531,-22.9405,2017,NA,1
