id_hex,id_estab,total_2017,input_2017,total_2019,input_2019
89a8a06a033ffff,10823339000141,,,2,new_estab_2018
89a8a06a033ffff,10828621000111,5,rais_2017,4,cep_changed_2019
89a8a06a033ffff,10830051000102,8,rais_2017,4,cep_changed_2019
89a8a06a033ffff,10842208000101,1,rais_2017,2,rais_2017
89a8a06a033ffff,10854053000123,11,rais_2017,2,rais_2017
89a8a06a033ffff,10855892000166,1,rais_2017,1,rais_2017
89a8a06a033ffff,10872667000138,4,rais_2017,7,rais_2017
89a8a06a033ffff,10876637000108,102,rais_2017,88,rais_2017
89a8a06a033ffff,10883024000190,19,rais_2017,,
89a8a06a033ffff,10885968000104,1,rais_2017,,
89a8a06a033ffff,10912108000104,3,rais_2017,1,cep_changed_2018
89a8a06a033ffff,10919313000100,1,rais_2017,,
89a8a06a033ffff,10934554000110,2,rais_2017,2,rais_2017
89a8a06a033ffff,10941982000170,3,rais_2017,3,rais_2017
89a8a06a033ffff,10949988000193,,,1,cep_changed_2019
89a8a06a033ffff,10951406000103,1,rais_2017,2,rais_2017
89a8a06a033ffff,10951511000142,14,rais_2017,15,cep_changed_2018
89a8a06a033ffff,10952560000108,6,rais_2017,,
89a8a06a033ffff,10957673000198,1,rais_2017,,
89a8a06a033ffff,10957993000148,21,rais_2017,7,rais_2017
89a8a06a033ffff,10984751000143,11,rais_2017,19,rais_2017
89a8a06a033ffff,10997729000138,11,rais_2017,,
89a8a06a033ffff,11001482000110,1,rais_2017,3,rais_2017
89a8a06a033ffff,11001482000382,3,rais_2017,,
89a8a06a033ffff,11003999000149,3,rais_2017,2,rais_2017
89a8a06a033ffff,11005102000116,1,rais_2017,,
89a8a06a033ffff,11012431000194,2,rais_2017,1,rais_2017
89a8a06a033ffff,11045906000149,2,rais_2017,1,rais_2017
89a8a06a033ffff,11063366000126,3,rais_2017,3,rais_2017
89a8a06a033ffff,11072537000183,10,rais_2017,,
89a8a06a033ffff,11099460000135,2,rais_2017,,
89a8a06a033ffff,11106635000194,1,rais_2017,5,rais_2017
89a8a06a033ffff,11126495000116,18,rais_2017,24,rais_2017
89a8a06a033ffff,11137051028358,5,rais_2017,6,rais_2017
89a8a06a033ffff,11154071700152,,,2,new_estab_2019
89a8a06a033ffff,11169884000129,1,rais_2017,1,rais_2017
89a8a06a033ffff,11188757000177,1,rais_2017,1,rais_2017
89a8a06a033ffff,11190751000134,,,1,new_estab_2018
89a8a06a033ffff,11197110000101,8,rais_2017,8,rais_2017
89a8a06a033ffff,11206983000133,4,rais_2017,2,rais_2017
89a8a06a033ffff,11209430000134,15,rais_2017,11,cep_changed_2018
89a8a06a033ffff,11217811000165,6,rais_2017,8,rais_2017
89a8a06a033ffff,11238765000180,2,rais_2017,4,rais_2017
89a8a06a033ffff,11244110000115,2,rais_2017,,
89a8a06a033ffff,11248890000171,1,rais_2017,1,rais_2017
89a8a06a033ffff,11252265000101,8,rais_2017,260,cep_changed_2019
89a8a06a033ffff,11271736000110,7,rais_2017,6,rais_2017
89a8a06a033ffff,11279240000193,4,rais_2017,,
89a8a06a033ffff,11292388000168,1,rais_2017,1,rais_2017
89a8a06a033ffff,11302651000152,1,rais_2017,,
89a8a06a033ffff,11304457000106,1,rais_2017,,
89a8a06a033ffff,11305486000192,4,rais_2017,1,rais_2017
89a8a06a033ffff,11320576000152,5,rais_2017,11,cep_changed_2018
89a8a06a033ffff,11368070000113,2,rais_2017,,
89a8a06a033ffff,11392140000179,2,rais_2017,6,rais_2017
89a8a06a033ffff,11400940000194,,,1,new_estab_2018
89a8a06a033ffff,11403459000152,1,rais_2017,,
89a8a06a033ffff,11405202000130,6,rais_2017,6,rais_2017
89a8a06a033ffff,11416490000128,6,rais_2017,,
89a8a06a033ffff,11428988000100,12,rais_2017,3,rais_2017
89a8a06a033ffff,11434259000167,3,rais_2017,2,rais_2017
89a8a06a033ffff,11437277000100,3,rais_2017,,
89a8a06a033ffff,11450557000140,,,2,cep_changed_2018
89a8a06a033ffff,11450909000168,,,5,new_estab_2019
89a8a06a033ffff,11452081000187,3,rais_2017,3,cep_changed_2019
89a8a06a033ffff,11458721000166,3,rais_2017,,
89a8a06a033ffff,11461117000199,,,1,new_estab_2019
89a8a06a033ffff,11463652000189,,,1,new_estab_2018
89a8a06a033ffff,11467599000194,2,rais_2017,,
89a8a06a033ffff,11479043000118,4,rais_2017,2,new_estab_2019
89a8a06a033ffff,11509659000194,12,rais_2017,12,rais_2017
89a8a06a033ffff,11511610000176,1,rais_2017,1,rais_2017
89a8a06a033ffff,11516438000143,3,rais_2017,,
89a8a06a033ffff,11516795000101,3,rais_2017,2,new_estab_2019
89a8a06a033ffff,11528303000106,9,rais_2017,,
89a8a06a033ffff,11573849000170,3,rais_2017,2,rais_2017
89a8a06a033ffff,11616920000155,2,rais_2017,2,rais_2017
89a8a06a033ffff,11623178000105,18,rais_2017,29,rais_2017
89a8a06a033ffff,11627992000106,49,rais_2017,,
89a8a06a033ffff,11664669000102,,,2,new_estab_2018
89a8a06a033ffff,11677367000160,3,rais_2017,4,rais_2017
89a8a06a033ffff,11685408000160,7,rais_2017,7,rais_2017
89a8a06a033ffff,11720176000134,15,rais_2017,4,rais_2017
89a8a06a033ffff,11735903000137,3,rais_2017,3,rais_2017
89a8a06a033ffff,11738091000183,3,rais_2017,7,rais_2017
89a8a06a033ffff,11747967000158,5,rais_2017,6,rais_2017
89a8a06a033ffff,11758568000192,161,rais_2017,,
89a8a06a033ffff,11779598000185,2,rais_2017,,
89a8a06a033ffff,11801938000127,5,rais_2017,10,cep_changed_2019
89a8a06a033ffff,11809327000125,2,rais_2017,3,rais_2017
89a8a06a033ffff,11817702000189,1,rais_2017,1,rais_2017
89a8a06a033ffff,11922508000163,4,rais_2017,3,rais_2017
89a8a06a033ffff,11933681000167,1,rais_2017,1,rais_2017
89a8a06a033ffff,11952644000104,1,rais_2017,,
89a8a06a033ffff,11957907000160,2,rais_2017,,
89a8a06a033ffff,11969654000144,8,rais_2017,7,rais_2017
89a8a06a033ffff,12007246000174,,,1,new_estab_2019
89a8a06a033ffff,12030090000142,1,rais_2017,,
89a8a06a033ffff,12045392000194,1,rais_2017,1,rais_2017
89a8a06a033ffff,12051234000147,1,rais_2017,,
89a8a06a033ffff,12056571000470,1,rais_2017,,
89a8a06a033ffff,12056600000150,9,rais_2017,2,rais_2017
89a8a06a033ffff,12088642000173,4,rais_2017,2,rais_2017
89a8a06a033ffff,12103200000159,4,rais_2017,8,rais_2017
89a8a06a033ffff,12103787000287,,,4,new_estab_2019
89a8a06a033ffff,12118940000169,25,rais_2017,23,cep_changed_2019
89a8a06a033ffff,12184759000231,3,rais_2017,2,rais_2017
89a8a06a033ffff,12184759000312,3,rais_2017,2,cep_changed_2019
89a8a06a033ffff,12184759000401,3,rais_2017,2,rais_2017
89a8a06a033ffff,12184759000584,,,2,new_estab_2019
89a8a06a033ffff,12213904000184,2,rais_2017,3,cep_changed_2019
89a8a06a033ffff,12238815000192,16,rais_2017,13,rais_2017
89a8a06a033ffff,12238815000273,5,rais_2017,5,rais_2017
89a8a06a033ffff,12240114000198,2,rais_2017,6,rais_2017
89a8a06a033ffff,12260606000145,1,rais_2017,1,rais_2017
89a8a06a033ffff,12369129000150,2,rais_2017,,
89a8a06a033ffff,12370981000148,1,rais_2017,1,rais_2017
89a8a06a033ffff,12382600000140,1,rais_2017,1,rais_2017
89a8a06a033ffff,12431302000101,11,rais_2017,8,rais_2017
89a8a06a033ffff,12475840000190,30,rais_2017,28,cep_changed_2019
89a8a06a033ffff,12489681000182,1,rais_2017,,
89a8a06a033ffff,12493046000179,35,rais_2017,32,cep_changed_2019
89a8a06a033ffff,12506710000177,3,rais_2017,4,rais_2017
89a8a06a033ffff,12514945000100,7,rais_2017,7,rais_2017
89a8a06a033ffff,12521731000242,9,rais_2017,9,cep_changed_2019
89a8a06a033ffff,12524216000135,11,rais_2017,3,cep_changed_2019
89a8a06a033ffff,12528612000130,19,rais_2017,,
89a8a06a033ffff,12597155000136,,,1,new_estab_2019
89a8a06a033ffff,12607279000155,,,1,new_estab_2019
89a8a06a033ffff,12614596000107,10,rais_2017,16,rais_2017
89a8a06a033ffff,12656483000166,,,57,cep_changed_2019
89a8a06a033ffff,12657053000169,11,rais_2017,12,rais_2017
89a8a06a033ffff,12706493000169,4,rais_2017,4,rais_2017
89a8a06a033ffff,12711351000270,7,rais_2017,1,rais_2017
89a8a06a033ffff,12733740000116,1,rais_2017,1,rais_2017
89a8a06a033ffff,12743338000112,5,rais_2017,6,rais_2017
89a8a06a033ffff,12759660000130,7,rais_2017,5,rais_2017
89a8a06a033ffff,12763786000188,3,rais_2017,4,rais_2017
89a8a06a033ffff,12781395000196,176,rais_2017,,
89a8a06a033ffff,12794342000100,8,rais_2017,8,rais_2017
89a8a06a033ffff,12826036000299,2,rais_2017,2,rais_2017
89a8a06a033ffff,12827202000190,2,rais_2017,,
89a8a06a033ffff,12892892000161,2,rais_2017,,
89a8a06a033ffff,12902256000173,1,rais_2017,,
89a8a06a033ffff,12918119000127,,,4,cep_changed_2019
89a8a06a033ffff,12942847000174,,,1,new_estab_2019
89a8a06a033ffff,12950525000177,4,rais_2017,3,rais_2017
89a8a06a033ffff,12968789000158,1,rais_2017,,
89a8a06a033ffff,12981193000198,4,rais_2017,3,rais_2017
89a8a06a033ffff,12997279000109,65,rais_2017,31,cep_changed_2019
89a8a06a033ffff,13018428000103,2,rais_2017,2,rais_2017
89a8a06a033ffff,13020012000120,2,rais_2017,,
89a8a06a033ffff,13022524000125,,,1,new_estab_2018
89a8a06a033ffff,13041844000122,,,1,new_estab_2019
89a8a06a033ffff,13046787000174,,,1,new_estab_2018
89a8a06a033ffff,13054013000195,1,rais_2017,1,rais_2017
89a8a06a033ffff,13121476000122,1,rais_2017,2,rais_2017
89a8a06a033ffff,13130504000178,7,rais_2017,7,rais_2017
89a8a06a033ffff,13132735000200,1,rais_2017,2,rais_2017
89a8a06a033ffff,13138790000118,6,rais_2017,6,rais_2017
89a8a06a033ffff,13182748000102,11,rais_2017,9,rais_2017
89a8a06a033ffff,13225418000149,2,rais_2017,,
89a8a06a033ffff,13231598000171,4,rais_2017,6,rais_2017
89a8a06a033ffff,13284082000195,2,rais_2017,2,rais_2017
89a8a06a033ffff,13288911000108,2,rais_2017,,
89a8a06a033ffff,13305485000173,23,rais_2017,,
89a8a06a033ffff,13317410000102,3,rais_2017,4,cep_changed_2019
89a8a06a033ffff,13318954000199,,,8,new_estab_2019
89a8a06a033ffff,13330983000176,5,rais_2017,6,cep_changed_2018
89a8a06a033ffff,13332179000126,9,rais_2017,14,rais_2017
89a8a06a033ffff,13349677000181,1,rais_2017,1,rais_2017
89a8a06a033ffff,13394016000178,2,rais_2017,1,cep_changed_2019
89a8a06a033ffff,13418766000132,4,rais_2017,3,cep_changed_2019
89a8a06a033ffff,13471604000168,1,rais_2017,1,rais_2017
89a8a06a033ffff,13474177000252,13,rais_2017,2,rais_2017
89a8a06a033ffff,13487724000153,1,rais_2017,,
89a8a06a033ffff,13519875000146,1,rais_2017,2,rais_2017
89a8a06a033ffff,13531190000387,4,rais_2017,6,rais_2017
89a8a06a033ffff,13553926000156,2,rais_2017,1,new_estab_2019
89a8a06a033ffff,13571287000151,20,rais_2017,15,rais_2017
89a8a06a033ffff,13600023000189,9,rais_2017,10,rais_2017
89a8a06a033ffff,13602723000102,1,rais_2017,3,rais_2017
89a8a06a033ffff,13616762000169,1,rais_2017,1,rais_2017
89a8a06a033ffff,13677033000112,1,rais_2017,1,rais_2017
89a8a06a033ffff,13712172000130,3,rais_2017,3,rais_2017
89a8a06a033ffff,13728156003070,4,rais_2017,11,rais_2017
89a8a06a033ffff,13789932000107,1,rais_2017,1,rais_2017
89a8a06a033ffff,13844894000148,95,rais_2017,99,rais_2017
89a8a06a033ffff,13857306000100,5,rais_2017,4,rais_2017
89a8a06a033ffff,13916347000120,20,rais_2017,17,rais_2017
89a8a06a033ffff,13921328000192,3,rais_2017,,
89a8a06a033ffff,13954671000133,9,rais_2017,,
89a8a06a033ffff,13959591000170,1,rais_2017,3,rais_2017
89a8a06a033ffff,13961353000108,9,rais_2017,10,rais_2017
89a8a06a033ffff,13985570000120,5,rais_2017,,
89a8a06a033ffff,14027857000100,2,rais_2017,,
89a8a06a033ffff,14028590000175,1,rais_2017,,
89a8a06a033ffff,14031623000136,2,rais_2017,1,rais_2017
89a8a06a033ffff,14034587000164,2,rais_2017,3,cep_changed_2018
89a8a06a033ffff,14054907000229,228,rais_2017,72,cep_changed_2019
89a8a06a033ffff,14055022000163,15,rais_2017,48,cep_changed_2019
89a8a06a033ffff,14071154000189,1,rais_2017,1,rais_2017
89a8a06a033ffff,14149366000131,1,rais_2017,,
89a8a06a033ffff,14150689000145,7,rais_2017,6,rais_2017
89a8a06a033ffff,14207578000128,10,rais_2017,14,rais_2017
89a8a06a033ffff,14219155000128,3,rais_2017,1,rais_2017
89a8a06a033ffff,14234662000130,1,rais_2017,1,rais_2017
89a8a06a033ffff,14261803000104,1,rais_2017,,
89a8a06a033ffff,14269600000164,18,rais_2017,20,cep_changed_2019
89a8a06a033ffff,14304311000159,1,rais_2017,,
89a8a06a033ffff,14318116000188,,,257,cep_changed_2019
89a8a06a033ffff,14357984000177,1,rais_2017,1,rais_2017
89a8a06a033ffff,14380750000493,6,rais_2017,,
89a8a06a033ffff,14383883000170,1,rais_2017,,
89a8a06a033ffff,14385881000110,1,rais_2017,,
89a8a06a033ffff,14414417000105,8,rais_2017,8,rais_2017
89a8a06a033ffff,14425205000123,4,rais_2017,,
89a8a06a033ffff,14426327000134,267,rais_2017,287,rais_2017
89a8a06a033ffff,14435359000104,7,rais_2017,2,rais_2017
89a8a06a033ffff,14461287000161,2,rais_2017,3,rais_2017
89a8a06a033ffff,14462143000120,1,rais_2017,,
89a8a06a033ffff,14475579000153,3,rais_2017,4,rais_2017
89a8a06a033ffff,14497479000128,7,rais_2017,5,rais_2017
89a8a06a033ffff,14500032000160,3,rais_2017,,
89a8a06a033ffff,14525684000150,70,rais_2017,81,rais_2017
89a8a06a033ffff,14584749000138,3,rais_2017,3,rais_2017
89a8a06a033ffff,14607609000138,6,rais_2017,40,rais_2017
89a8a06a033ffff,14644934000170,9,rais_2017,7,rais_2017
89a8a06a033ffff,14659386000152,95,rais_2017,,
89a8a06a033ffff,14689770000106,2,rais_2017,,
89a8a06a033ffff,14709488000135,2,rais_2017,2,rais_2017
89a8a06a033ffff,14737102000107,1,rais_2017,1,rais_2017
89a8a06a033ffff,14769793000112,6,rais_2017,11,rais_2017
89a8a06a033ffff,14801554000100,,,1,new_estab_2019
89a8a06a033ffff,14802472000172,,,3,new_estab_2018
89a8a06a033ffff,14828935000175,,,2,new_estab_2018
89a8a06a033ffff,14836762000137,2,rais_2017,,
89a8a06a033ffff,14840242000106,15,rais_2017,2,rais_2017
89a8a06a033ffff,14869642000136,1,rais_2017,1,cep_changed_2019
89a8a06a033ffff,14886377000102,5,rais_2017,5,rais_2017
89a8a06a033ffff,14894469000126,2,rais_2017,3,rais_2017
89a8a06a033ffff,14904944000106,36,rais_2017,25,rais_2017
89a8a06a033ffff,14950628000162,21,rais_2017,2,rais_2017
89a8a06a033ffff,14954514000190,,,26,new_estab_2019
89a8a06a033ffff,14989448000194,3,rais_2017,4,rais_2017
89a8a06a033ffff,15007519000179,,,1,new_estab_2019
89a8a06a033ffff,15030773000198,2,rais_2017,,
89a8a06a033ffff,15032624000168,3,rais_2017,,
89a8a06a033ffff,15089602000215,32,rais_2017,1,rais_2017
89a8a06a033ffff,15096443000103,3,rais_2017,1,new_estab_2019
89a8a06a033ffff,15163669000171,12,rais_2017,11,rais_2017
89a8a06a033ffff,15188852000121,4,rais_2017,5,rais_2017
89a8a06a033ffff,15203807000107,2,rais_2017,1,cep_changed_2018
89a8a06a033ffff,15225156000148,4,rais_2017,5,rais_2017
89a8a06a033ffff,15279598000177,1,rais_2017,,
89a8a06a033ffff,15394830000118,2,rais_2017,,
89a8a06a033ffff,15401644000240,1,rais_2017,,
89a8a06a033ffff,15421538000147,1,rais_2017,3,cep_changed_2019
89a8a06a033ffff,15450590000121,1,rais_2017,2,rais_2017
89a8a06a033ffff,15458319000132,2,rais_2017,2,rais_2017
89a8a06a033ffff,15482841000150,,,93,new_estab_2018
89a8a06a033ffff,15500113000123,2,rais_2017,2,rais_2017
89a8a06a033ffff,15554510000269,1,rais_2017,,
89a8a06a033ffff,15579384000116,33,rais_2017,2,rais_2017
89a8a06a033ffff,15618365000151,4,rais_2017,,
89a8a06a033ffff,15634647000142,1,rais_2017,,
89a8a06a033ffff,15655108000190,2,rais_2017,2,rais_2017
89a8a06a033ffff,15665395000119,1,rais_2017,2,rais_2017
89a8a06a033ffff,15727461000138,9,rais_2017,,
89a8a06a033ffff,15732105000102,,,2,new_estab_2018
89a8a06a033ffff,15762331000136,17,rais_2017,23,cep_changed_2019
89a8a06a033ffff,15772099000117,24,rais_2017,21,rais_2017
89a8a06a033ffff,15810498000125,1,rais_2017,3,rais_2017
89a8a06a033ffff,16383139000100,6,rais_2017,,
89a8a06a033ffff,16422711000194,1,rais_2017,,
89a8a06a033ffff,16443653000185,4,rais_2017,4,rais_2017
89a8a06a033ffff,16464940000171,2,rais_2017,,
89a8a06a033ffff,16492889000101,1,rais_2017,1,rais_2017
89a8a06a033ffff,16563032000135,1,rais_2017,3,rais_2017
89a8a06a033ffff,16563865000104,6,rais_2017,10,rais_2017
89a8a06a033ffff,16576709000170,4,rais_2017,2,rais_2017
89a8a06a033ffff,16594265000103,5,rais_2017,3,rais_2017
89a8a06a033ffff,16594305000109,4,rais_2017,2,rais_2017
89a8a06a033ffff,16602388000130,4,rais_2017,6,cep_changed_2018
89a8a06a033ffff,16604839000179,13,rais_2017,9,rais_2017
89a8a06a033ffff,16619475000109,1,rais_2017,1,rais_2017
89a8a06a033ffff,16631215000140,1,rais_2017,1,rais_2017
89a8a06a033ffff,16643748000142,2,rais_2017,2,rais_2017
89a8a06a033ffff,16679551000163,2,rais_2017,2,rais_2017
89a8a06a033ffff,16702922000180,2,rais_2017,4,rais_2017
89a8a06a033ffff,16733549000125,2,rais_2017,,
89a8a06a033ffff,16867070000505,6,rais_2017,8,rais_2017
89a8a06a033ffff,16867883000171,1,rais_2017,2,rais_2017
89a8a06a033ffff,16878293000225,21,rais_2017,21,rais_2017
89a8a06a033ffff,16883714000125,1,rais_2017,,
89a8a06a033ffff,16899864000127,1,rais_2017,1,new_estab_2019
89a8a06a033ffff,16907376000114,20,rais_2017,9,rais_2017
89a8a06a033ffff,16915325000134,1,rais_2017,1,rais_2017
89a8a06a033ffff,16958197000106,1,rais_2017,,
89a8a06a033ffff,16974739000134,,,2,new_estab_2018
89a8a06a033ffff,16984434000103,3,rais_2017,4,rais_2017
89a8a06a033ffff,16990853000239,1,rais_2017,1,rais_2017
89a8a06a033ffff,17027187000110,4,rais_2017,6,rais_2017
89a8a06a033ffff,17027257000130,12,rais_2017,7,rais_2017
89a8a06a033ffff,17030429000124,7,rais_2017,7,rais_2017
89a8a06a033ffff,17043743000141,5,rais_2017,4,rais_2017
89a8a06a033ffff,17070667000163,7,rais_2017,8,rais_2017
89a8a06a033ffff,17083040000147,19,rais_2017,162,rais_2017
89a8a06a033ffff,17095377000174,1,rais_2017,,
89a8a06a033ffff,17167412007126,39,rais_2017,41,rais_2017
89a8a06a033ffff,17201035000191,3,rais_2017,,
89a8a06a033ffff,17211555000185,2,rais_2017,1,rais_2017
89a8a06a033ffff,17238846000167,2,rais_2017,2,rais_2017
89a8a06a033ffff,17266868000130,8,rais_2017,,
89a8a06a033ffff,17274084000154,4,rais_2017,2,rais_2017
89a8a06a033ffff,17284573000197,2,rais_2017,1,rais_2017
89a8a06a033ffff,17285159000100,,,21,cep_changed_2019
89a8a06a033ffff,17287597000108,1,rais_2017,,
89a8a06a033ffff,17300298000158,1,rais_2017,,
89a8a06a033ffff,17308044000186,1,rais_2017,1,rais_2017
89a8a06a033ffff,17344197000189,1,rais_2017,,
89a8a06a033ffff,17364940000162,4,rais_2017,,
89a8a06a033ffff,17421349700197,,,2,new_estab_2018
89a8a06a033ffff,17487442000107,9,rais_2017,13,rais_2017
89a8a06a033ffff,17508675000220,30,rais_2017,,
89a8a06a033ffff,17526731000178,1,rais_2017,,
89a8a06a033ffff,17526974000106,,,1,new_estab_2018
89a8a06a033ffff,17542078000130,2,rais_2017,,
89a8a06a033ffff,17568644000183,1,rais_2017,,
89a8a06a033ffff,17688487000140,,,72,new_estab_2019
89a8a06a033ffff,17753584000179,12,rais_2017,10,rais_2017
89a8a06a033ffff,17780648000120,2,rais_2017,2,rais_2017
89a8a06a033ffff,17781694000144,1,rais_2017,1,rais_2017
89a8a06a033ffff,17788647000122,15,rais_2017,16,rais_2017
89a8a06a033ffff,17803293000148,1,rais_2017,,
89a8a06a033ffff,17813571000148,1,rais_2017,,
89a8a06a033ffff,17826994000100,25,rais_2017,11,cep_changed_2019
89a8a06a033ffff,17844582000195,6,rais_2017,1,rais_2017
89a8a06a033ffff,17881189000171,1,rais_2017,3,rais_2017
89a8a06a033ffff,17903534000120,5,rais_2017,8,rais_2017
89a8a06a033ffff,17904888000190,3,rais_2017,2,rais_2017
89a8a06a033ffff,17932825000147,1,rais_2017,1,new_estab_2019
89a8a06a033ffff,17936286000114,3,rais_2017,2,rais_2017
89a8a06a033ffff,17943031000189,5,rais_2017,10,rais_2017
89a8a06a033ffff,17946547000187,1,rais_2017,,
89a8a06a033ffff,17996269000172,1,rais_2017,,
89a8a06a033ffff,17996640000104,1,rais_2017,,
89a8a06a033ffff,18064190000176,,,2,new_estab_2018
89a8a06a033ffff,18117272000131,19,rais_2017,,
89a8a06a033ffff,18125196000106,1,rais_2017,,
89a8a06a033ffff,18279029000209,7,rais_2017,7,cep_changed_2019
89a8a06a033ffff,18290831000100,4,rais_2017,2,rais_2017
89a8a06a033ffff,18292304000135,4,rais_2017,4,rais_2017
89a8a06a033ffff,18307052000170,1,rais_2017,,
89a8a06a033ffff,18311465000129,111,rais_2017,130,cep_changed_2018
89a8a06a033ffff,18320407000161,4,rais_2017,2,rais_2017
89a8a06a033ffff,18329450000198,3,rais_2017,2,rais_2017
89a8a06a033ffff,18340245000123,,,9,cep_changed_2019
89a8a06a033ffff,18390689000173,3,rais_2017,1,rais_2017
89a8a06a033ffff,18402096000180,1,rais_2017,,
89a8a06a033ffff,18419865000152,6,rais_2017,,
89a8a06a033ffff,18460358000162,8,rais_2017,,
89a8a06a033ffff,18474876000135,,,1,new_estab_2018
89a8a06a033ffff,18493187000178,1,rais_2017,,
89a8a06a033ffff,18510645000130,2,rais_2017,2,rais_2017
89a8a06a033ffff,18516656000127,1,rais_2017,2,rais_2017
89a8a06a033ffff,18520233000180,2,rais_2017,2,rais_2017
89a8a06a033ffff,18589818000157,5,rais_2017,3,cep_changed_2018
89a8a06a033ffff,18660834000199,3,rais_2017,3,rais_2017
89a8a06a033ffff,18666450000183,1,rais_2017,,
89a8a06a033ffff,18703396000280,18,rais_2017,15,cep_changed_2018
89a8a06a033ffff,18705448000176,3,rais_2017,2,rais_2017
89a8a06a033ffff,18812868000151,1,rais_2017,2,rais_2017
89a8a06a033ffff,18820843000876,3,rais_2017,1,cep_changed_2019
89a8a06a033ffff,18839974000471,,,3,new_estab_2019
89a8a06a033ffff,18874299000179,,,1,cep_changed_2019
89a8a06a033ffff,18884167000128,4,rais_2017,8,cep_changed_2019
89a8a06a033ffff,18891593000199,1,rais_2017,,
89a8a06a033ffff,18949922000105,11,rais_2017,7,rais_2017
89a8a06a033ffff,18959713000142,13,rais_2017,,
89a8a06a033ffff,18975603000174,18,rais_2017,25,rais_2017
89a8a06a033ffff,18982984000119,1,rais_2017,,
89a8a06a033ffff,18986655000146,,,2,cep_changed_2019
89a8a06a033ffff,19068654000185,16,rais_2017,15,rais_2017
89a8a06a033ffff,19090098000143,1,rais_2017,,
89a8a06a033ffff,19092427000195,9,rais_2017,8,rais_2017
89a8a06a033ffff,19097627000130,5,rais_2017,4,cep_changed_2019
89a8a06a033ffff,19105407000101,,,2,new_estab_2018
89a8a06a033ffff,19116002000179,,,79,new_estab_2018
89a8a06a033ffff,19135175000134,3,rais_2017,,
89a8a06a033ffff,19152575000158,,,5,new_estab_2018
89a8a06a033ffff,19197772000193,,,1,new_estab_2018
89a8a06a033ffff,19204237000112,,,5,new_estab_2019
89a8a06a033ffff,19217669000168,40,rais_2017,,
89a8a06a033ffff,19248275000177,23,rais_2017,25,rais_2017
89a8a06a033ffff,19269866000120,1,rais_2017,1,rais_2017
89a8a06a033ffff,19316833000518,9,rais_2017,9,rais_2017
89a8a06a033ffff,19369377000140,16,rais_2017,5,rais_2017
89a8a06a033ffff,19394808002687,2,rais_2017,,
89a8a06a033ffff,19432224000109,3,rais_2017,4,rais_2017
89a8a06a033ffff,19433511000206,,,9,new_estab_2019
89a8a06a033ffff,19462686000160,3,rais_2017,2,rais_2017
89a8a06a033ffff,19486823000105,,,7,new_estab_2018
89a8a06a033ffff,19521184000163,3,rais_2017,12,rais_2017
89a8a06a033ffff,19544335000107,62,rais_2017,46,rais_2017
